word,0,1,cluster
maintain,-79.11618,-6.0141864,23
implement,-82.53343,25.615614,1
learner,-52.78833,60.928375,2
map,24.95443,70.99849,22
metal,10.987767,53.57374,128
fund,-56.741608,29.00528,11
volume,-1.2153419,20.38448,60
switching,-18.488373,-46.95287,151
received,-88.02387,-2.9872189,19
old,2.7453878,72.732506,10
suggested,-77.692604,1.0563124,23
participation,-65.813286,38.782883,4
compare,-86.942795,7.635709,8
degree,-74.54885,13.693107,57
kind,-7.2785387,13.333466,5
similar,-65.292,-10.687962,118
following,-48.60736,1.434262,109
above,-69.36551,-34.86345,92
fiber,18.144445,56.127342,128
discussed,-79.52216,7.753253,8
house,-23.269482,-4.4533925,169
availability,-69.282646,12.360236,57
ppm,25.647306,-63.586548,113
estimation,-25.604988,-29.506676,48
nature,-36.783745,36.84982,77
dependent,-64.24142,26.253674,11
although,-57.13205,-20.075348,105
